,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
250,CONFCLOUD-61296,Sub-task,CONFCLOUD,2014-11-17 02:25:02,,0,Create Static Macro fallback descriptor options,Update the dynamic macro descriptor format to allow for a static macro fallback.,,Create Static Macro fallback descriptor options $end$ Update the dynamic macro descriptor format to allow for a static macro fallback. $acceptance criteria:$,,m@,m@,Medium,24,,0,0,0,1,0,0,0,,0,2153,0,0,0,2014-11-17 02:25:02,Create Static Macro fallback descriptor options,Update the dynamic macro descriptor format to allow for a static macro fallback.,,0,0,0,0,0.0,Create Static Macro fallback descriptor options $end$ Update the dynamic macro descriptor format to allow for a static macro fallback. $acceptance criteria:$,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
251,CONFCLOUD-61297,Sub-task,CONFCLOUD,2014-11-17 02:26:02,,0,Update Dynamic Macro rendering pipeline,Update the Dynamic Macro rendering to call to the static macro fallback if supplied.,,Update Dynamic Macro rendering pipeline $end$ Update the Dynamic Macro rendering to call to the static macro fallback if supplied. $acceptance criteria:$,,m@,m@,Medium,19,,0,0,1,1,0,0,0,,0,2153,0,0,0,2014-11-17 02:26:02,Update Dynamic Macro rendering pipeline,Update the Dynamic Macro rendering to call to the static macro fallback if supplied.,,0,0,0,0,0.0,Update Dynamic Macro rendering pipeline $end$ Update the Dynamic Macro rendering to call to the static macro fallback if supplied. $acceptance criteria:$,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
252,CONFCLOUD-68972,Sub-task,CONFCLOUD,2019-12-20 22:34:52,,0,Make the importer the space Admin.,Changes directly to HBM object. Issue experienced in cache.,,Make the importer the space Admin. $end$ Changes directly to HBM object. Issue experienced in cache. $acceptance criteria:$,,Puneet Jain,Puneet Jain,Low,2,,0,0,0,3,0,0,0,,0,2153,0,0,0,2019-12-20 22:34:52,Make the importer the space Admin.,Changes directly to HBM object. Issue experienced in cache.,,0,0,0,0,0.0,Make the importer the space Admin. $end$ Changes directly to HBM object. Issue experienced in cache. $acceptance criteria:$,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
253,CONFCLOUD-68973,Sub-task,CONFCLOUD,2019-12-20 22:35:34,,0,Make changes to zip,Issue resolution proper. Improved Permformance.,,Make changes to zip $end$ Issue resolution proper. Improved Permformance. $acceptance criteria:$,,Puneet Jain,Puneet Jain,Low,2,,0,0,0,3,0,0,0,,0,2153,0,0,0,2019-12-20 22:35:34,Make changes to zip,Issue resolution proper. Improved Permformance.,,0,0,0,0,0.0,Make changes to zip $end$ Issue resolution proper. Improved Permformance. $acceptance criteria:$,0,0,0,0,0,0,1,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
254,CONFCLOUD-72797,Sub-task,CONFCLOUD,2021-09-15 18:43:19,,0,Add feature flag for the change,,,Add feature flag for the change $end$ $acceptance criteria:$,,Jatin Chopra,Jatin Chopra,Low,1,,0,0,0,5,0,0,0,,0,2153,0,0,0,2021-09-15 18:43:19,Add feature flag for the change,,,0,0,0,0,0.0,Add feature flag for the change $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
255,CONFCLOUD-72875,Sub-task,CONFCLOUD,2021-09-27 16:55:04,,0,Write tech spec for this new endpoint,,,Write tech spec for this new endpoint $end$ $acceptance criteria:$,0.0,Jatin Chopra,Jatin Chopra,Medium,4,0.0,0,0,0,5,0,0,0,,0,2153,0,0,0,2021-09-27 16:55:04,Write tech spec for this new endpoint,,,0,0,0,0,0.0,Write tech spec for this new endpoint $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
256,CONFCLOUD-73634,Sub-task,CONFCLOUD,2022-03-02 17:34:21,,0,DAC and Changelog,,,DAC and Changelog $end$ $acceptance criteria:$,,Jatin Chopra,Jatin Chopra,Low,3,,0,0,0,2,0,0,0,,0,2153,0,0,0,2022-03-02 17:34:21,DAC and Changelog,,,0,0,0,0,0.0,DAC and Changelog $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
257,CONFCLOUD-73636,Sub-task,CONFCLOUD,2022-03-02 18:10:57,,0,Load test,,,Load test $end$ $acceptance criteria:$,,Jatin Chopra,Jatin Chopra,Low,6,,0,0,0,2,0,0,0,,0,2153,0,0,0,2022-03-02 18:10:57,Load test,,,0,0,0,0,0.0,Load test $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
258,CONFCLOUD-73637,Sub-task,CONFCLOUD,2022-03-02 18:13:57,,0,Test it with large page trees on launcher and staging,"Make sure we don't bring down staging or dev if there are some long running queries.
",,"Test it with large page trees on launcher and staging $end$ Make sure we don't bring down staging or dev if there are some long running queries.
 $acceptance criteria:$",,Jatin Chopra,Jatin Chopra,Low,3,,0,0,0,2,0,1,0,,0,2153,0,0,0,2022-03-02 18:13:57,Test it with large page trees,"Make sure we don't bring down staging or dev if there are some long running queries.
",,1,0,0,4,0.16,"Test it with large page trees $end$ Make sure we don't bring down staging or dev if there are some long running queries.
 $acceptance criteria:$",1,1,0,0,0,0,1,0.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
259,CONFCLOUD-73702,Sub-task,CONFCLOUD,2022-03-14 15:17:25,,0,Add swagger spec for all APIs returning longtask ID in response 202,,,Add swagger spec for all APIs returning longtask ID in response 202 $end$ $acceptance criteria:$,,Jatin Chopra,Jatin Chopra,Low,3,,0,0,0,2,0,0,0,,0,2153,0,0,0,2022-03-14 15:17:25,Add swagger spec for all APIs returning longtask ID in response 202,,,0,0,0,0,0.0,Add swagger spec for all APIs returning longtask ID in response 202 $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,5,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0
260,CONFCLOUD-73703,Sub-task,CONFCLOUD,2022-03-14 15:19:17,,0,Add histogram for bucketized time to delete pageTree tracking,,,Add histogram for bucketized time to delete pageTree tracking $end$ $acceptance criteria:$,,Jatin Chopra,Jatin Chopra,Low,3,,0,0,0,2,0,0,0,,0,2153,0,0,0,2022-03-14 15:19:17,Add histogram for bucketized time to delete pageTree tracking,,,0,0,0,0,0.0,Add histogram for bucketized time to delete pageTree tracking $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,6,1,0.166667,0,0.0,0,0.0,0,0.0,0,0.0
261,CONFCLOUD-75217,Sub-task,CONFCLOUD,2023-01-25 01:00:18,,1,Space Deletion - Constraint Error (fklmweu06nft59g7mw1i1myorys),"h3. Issue Summary

Space deletion results in an error and space is not completely removed.
h3. Steps to Reproduce

Not able to reproduce, it typically occurs due to a database related error at the time of deletion.
h3. Expected Results

Space deletion should finish successfully and the space should be completely removed.
h3. Actual Results

Space deletion triggers an error and the space isn't completely removed.
h3. Workaround

Contact Atlassian Support to verify the backend error and remove the space from the database.",,"Space Deletion - Constraint Error (fklmweu06nft59g7mw1i1myorys) $end$ h3. Issue Summary

Space deletion results in an error and space is not completely removed.
h3. Steps to Reproduce

Not able to reproduce, it typically occurs due to a database related error at the time of deletion.
h3. Expected Results

Space deletion should finish successfully and the space should be completely removed.
h3. Actual Results

Space deletion triggers an error and the space isn't completely removed.
h3. Workaround

Contact Atlassian Support to verify the backend error and remove the space from the database. $acceptance criteria:$",4.0,Tina Bolton,Tina Bolton,High,18,5.0,4,1,9,2,2,0,0,,2,2153,1,0,0,2023-01-25 17:41:04,Space Deletion - Constraint Error (fklmweu06nft59g7mw1i1myorys),"h3. Issue Summary

Space deletion results in an error and space is not completely removed.
h3. Steps to Reproduce

Not able to reproduce, it typically occurs due to a database related error at the time of deletion.
h3. Expected Results

Space deletion should finish successfully and the space should be completely removed.
h3. Actual Results

Space deletion triggers an error and the space isn't completely removed.
h3. Workaround

Contact Atlassian Support to verify the backend error and remove the space from the database.",,0,0,0,0,0.0,"Space Deletion - Constraint Error (fklmweu06nft59g7mw1i1myorys) $end$ h3. Issue Summary

Space deletion results in an error and space is not completely removed.
h3. Steps to Reproduce

Not able to reproduce, it typically occurs due to a database related error at the time of deletion.
h3. Expected Results

Space deletion should finish successfully and the space should be completely removed.
h3. Actual Results

Space deletion triggers an error and the space isn't completely removed.
h3. Workaround

Contact Atlassian Support to verify the backend error and remove the space from the database. $acceptance criteria:$",0,0,0,0,0,0,1,16.6667,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
262,CONFSERVER-10572,Suggestion,CONFSERVER,2008-01-28 10:41:37,,0,Provide admins with macro plugin usage statistics so that it can help them identify popular macros and remove macros which aren't used,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *Confluence Server*. Using *Confluence Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFCLOUD-10572].
  {panel}

It will be useful if there is macro/plugin that can list the installed plugins within the pages/spaces. Additionally, it can show whether a plugin is being used or not in any pages across the entire wiki. This can be a summary report which is similar to the {{Space Activity}} that states the plugins usage in Confluence.

h3. Workaround
https://confluence.atlassian.com/display/CONFKB/How+to+Get+a+List+of+the+Most+Popular+Macros+Used+in+Confluence
",,"Provide admins with macro plugin usage statistics so that it can help them identify popular macros and remove macros which aren't used $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *Confluence Server*. Using *Confluence Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFCLOUD-10572].
  {panel}

It will be useful if there is macro/plugin that can list the installed plugins within the pages/spaces. Additionally, it can show whether a plugin is being used or not in any pages across the entire wiki. This can be a summary report which is similar to the {{Space Activity}} that states the plugins usage in Confluence.

h3. Workaround
https://confluence.atlassian.com/display/CONFKB/How+to+Get+a+List+of+the+Most+Popular+Macros+Used+in+Confluence
 $acceptance criteria:$",,Ming Giet Chong [Atlassian],Ming Giet Chong [Atlassian],,150,,0,7,8,12,0,5,0,,0,2153,3,4,0,2015-06-29 03:22:23,Provide admins with macro plugin usage statistics so that it can help them identify popular macros and remove macros which aren't used,"It will be useful if there is macro/plugin that can list the installed plugins within the pages/spaces. Additionally, it can show whether a plugin is being used or not in any pages across the entire wiki. This can be a summary report which is similar to the {{Space Activity}} that states the plugins usage in Confluence.

h3. Workaround
https://confluence.atlassian.com/display/CONFKB/How+to+Get+a+List+of+the+Most+Popular+Macros+Used+in+Confluence
",,0,1,0,16,0.190476,"Provide admins with macro plugin usage statistics so that it can help them identify popular macros and remove macros which aren't used $end$ It will be useful if there is macro/plugin that can list the installed plugins within the pages/spaces. Additionally, it can show whether a plugin is being used or not in any pages across the entire wiki. This can be a summary report which is similar to the {{Space Activity}} that states the plugins usage in Confluence.

h3. Workaround
https://confluence.atlassian.com/display/CONFKB/How+to+Get+a+List+of+the+Most+Popular+Macros+Used+in+Confluence
 $acceptance criteria:$",1,1,1,1,1,0,1,65008.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
263,CONFSERVER-13798,Suggestion,CONFSERVER,2008-11-21 01:10:21,,0,Prevent Confluence startup if version of home directory and database do not match (to stop inadvertent attempt to upgrade via database backup),"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *Confluence Server*. Using *Confluence Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFCLOUD-13798].
  {panel}

Currently the upgrade process checks the build ID against confluence.cfg.xml to see whether the user is trying to upgrade. In addition, the build number stored in the database should be checked to prevent problematic upgrades.

Customers might inadvertently do the following while trying to upgrade Confluence:

# Install latest version distribution
# Create new database
# Run through setup wizard
# Restore sql dump from old version

The procedure is completely broken because it loses all information stored in the home directory (such as attachments), but Confluence doesn't currently do anything to prevent it.

At the moment, the upgrade process does not start because the home directory version number (in confluence.cfg.xml) matches the build number stored in the application itself. The application starts up with the old data, and with a reindex it can look as if Confluence is mostly working. Only much later can the failure of some operation with the home directory data expose the upgrade as a complete disaster.

If the upgrade process also checked the version number stored in the database and stopped Confluence starting if the home directory and database didn't match, it would make this situation easier to diagnose and prevent customers using Confluence after such a failed upgrade.
",,"Prevent Confluence startup if version of home directory and database do not match (to stop inadvertent attempt to upgrade via database backup) $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *Confluence Server*. Using *Confluence Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFCLOUD-13798].
  {panel}

Currently the upgrade process checks the build ID against confluence.cfg.xml to see whether the user is trying to upgrade. In addition, the build number stored in the database should be checked to prevent problematic upgrades.

Customers might inadvertently do the following while trying to upgrade Confluence:

# Install latest version distribution
# Create new database
# Run through setup wizard
# Restore sql dump from old version

The procedure is completely broken because it loses all information stored in the home directory (such as attachments), but Confluence doesn't currently do anything to prevent it.

At the moment, the upgrade process does not start because the home directory version number (in confluence.cfg.xml) matches the build number stored in the application itself. The application starts up with the old data, and with a reindex it can look as if Confluence is mostly working. Only much later can the failure of some operation with the home directory data expose the upgrade as a complete disaster.

If the upgrade process also checked the version number stored in the database and stopped Confluence starting if the home directory and database didn't match, it would make this situation easier to diagnose and prevent customers using Confluence after such a failed upgrade.
 $acceptance criteria:$",,Jeremy Largman,Jeremy Largman,,52,,1,10,4,2,0,5,0,,0,2153,2,4,0,2013-03-19 04:10:46,Prevent Confluence startup if version of home directory and database do not match (to stop inadvertent attempt to upgrade via database backup),"Currently the upgrade process checks the build ID against confluence.cfg.xml to see whether the user is trying to upgrade. In addition, the build number stored in the database should be checked to prevent problematic upgrades.

Customers might inadvertently do the following while trying to upgrade Confluence:

# Install latest version distribution
# Create new database
# Run through setup wizard
# Restore sql dump from old version

The procedure is completely broken because it loses all information stored in the home directory (such as attachments), but Confluence doesn't currently do anything to prevent it.

At the moment, the upgrade process does not start because the home directory version number (in confluence.cfg.xml) matches the build number stored in the application itself. The application starts up with the old data, and with a reindex it can look as if Confluence is mostly working. Only much later can the failure of some operation with the home directory data expose the upgrade as a complete disaster.

If the upgrade process also checked the version number stored in the database and stopped Confluence starting if the home directory and database didn't match, it would make this situation easier to diagnose and prevent customers using Confluence after such a failed upgrade.
",,0,1,0,16,0.0695652,"Prevent Confluence startup if version of home directory and database do not match (to stop inadvertent attempt to upgrade via database backup) $end$ Currently the upgrade process checks the build ID against confluence.cfg.xml to see whether the user is trying to upgrade. In addition, the build number stored in the database should be checked to prevent problematic upgrades.

Customers might inadvertently do the following while trying to upgrade Confluence:

# Install latest version distribution
# Create new database
# Run through setup wizard
# Restore sql dump from old version

The procedure is completely broken because it loses all information stored in the home directory (such as attachments), but Confluence doesn't currently do anything to prevent it.

At the moment, the upgrade process does not start because the home directory version number (in confluence.cfg.xml) matches the build number stored in the application itself. The application starts up with the old data, and with a reindex it can look as if Confluence is mostly working. Only much later can the failure of some operation with the home directory data expose the upgrade as a complete disaster.

If the upgrade process also checked the version number stored in the database and stopped Confluence starting if the home directory and database didn't match, it would make this situation easier to diagnose and prevent customers using Confluence after such a failed upgrade.
 $acceptance criteria:$",1,1,1,1,1,0,1,37899.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
