,Unnamed: 0,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
11,11,AUTOSUITE-1156,User Story,AUTOSUITE,2019-07-25 11:43:08,,0.0,Initial implementation of the cursor navigation,"As a user, I want to have a cursor navigation implementation in Neptune 3.",,"Initial implementation of the cursor navigation $end$ As a user, I want to have a cursor navigation implementation in Neptune 3. $acceptance criteria:$",,Bramastyo Harimukti Santoso,Bramastyo Harimukti Santoso,Not Evaluated,5,,0,0,0,3,0.0,0,0,,0.0,1151,0.0,0,0.0,2019-07-25 11:43:08,Initial implementation of the cursor navigation,"As a user, I want to have a cursor navigation implementation in Neptune 3.",,0.0,0.0,0.0,0.0,0.0,"Initial implementation of the cursor navigation $end$ As a user, I want to have a cursor navigation implementation in Neptune 3. $acceptance criteria:$",0,0,0,0,0,0,1,0.0,91,22,0.241758,19,0.208791,14,0.153846,14,0.153846,11,0.120879
12,12,AUTOSUITE-1215,Task,AUTOSUITE,2019-09-03 13:07:56,,0.0,Fix icon for ToolsColumn component inside app,"It is possible to set icon in model, but images are taken from sysui assets folder.

Something like this might be used for ToolButton inside component: icon.source: Paths.getImagePath(model.icon + (Style.theme === Style.Dark ? ""-dark.png"" : "".png""))",,"Fix icon for ToolsColumn component inside app $end$ It is possible to set icon in model, but images are taken from sysui assets folder.

Something like this might be used for ToolButton inside component: icon.source: Paths.getImagePath(model.icon + (Style.theme === Style.Dark ? ""-dark.png"" : "".png"")) $acceptance criteria:$",,Egor Nemtsev,Egor Nemtsev,Not Evaluated,7,,0,0,0,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2019-09-09 08:31:02,Fix icon for ToolsColumn component inside app,"It is possible to set icon in model, but images are taken from sysui assets folder.

Something like this might be used for ToolButton inside component: icon.source: Paths.getImagePath(model.icon + (Style.theme === Style.Dark ? ""-dark.png"" : "".png""))",,0.0,0.0,0.0,0.0,0.0,"Fix icon for ToolsColumn component inside app $end$ It is possible to set icon in model, but images are taken from sysui assets folder.

Something like this might be used for ToolButton inside component: icon.source: Paths.getImagePath(model.icon + (Style.theme === Style.Dark ? ""-dark.png"" : "".png"")) $acceptance criteria:$",0,0,0,0,0,0,1,139.383,1,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0
13,13,AUTOSUITE-1232,Sub-task,AUTOSUITE,2019-09-09 08:03:26,,0.0,Rename the app,"Currently, the Parking App is known as ""com.pelagiore.parking""
* Is it necessary for it to be named this way?
* Can we also remove ""Pelagicore"" from the name and the code?

",,"Rename the app $end$ Currently, the Parking App is known as ""com.pelagiore.parking""
* Is it necessary for it to be named this way?
* Can we also remove ""Pelagicore"" from the name and the code?

 $acceptance criteria:$",,Kavindra Palaraja,Kavindra Palaraja,P2: Important,4,,0,0,0,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2019-09-09 08:03:26,Rename the app,"Currently, the Parking App is known as ""com.pelagiore.parking""
* Is it necessary for it to be named this way?
* Can we also remove ""Pelagicore"" from the name and the code?

",,0.0,0.0,0.0,0.0,0.0,"Rename the app $end$ Currently, the Parking App is known as ""com.pelagiore.parking""
* Is it necessary for it to be named this way?
* Can we also remove ""Pelagicore"" from the name and the code?

 $acceptance criteria:$",0,0,0,0,0,0,1,0.0,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,14,AUTOSUITE-1282,Task,AUTOSUITE,2019-09-30 09:28:40,,0.0,Windows. Add wrapper for QSR app,QSR binary exists in folder and as others requires wrapper for pointing to qt libs ,,Windows. Add wrapper for QSR app $end$ QSR binary exists in folder and as others requires wrapper for pointing to qt libs  $acceptance criteria:$,,Egor Nemtsev,Egor Nemtsev,P3: Somewhat important,6,,1,0,1,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2019-09-30 12:49:23,Windows. Add wrapper for QSR app,QSR binary exists in folder and as others requires wrapper for pointing to qt libs ,,0.0,0.0,0.0,0.0,0.0,Windows. Add wrapper for QSR app $end$ QSR binary exists in folder and as others requires wrapper for pointing to qt libs  $acceptance criteria:$,0,0,0,0,0,0,1,3.33333,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0
15,15,AUTOSUITE-1283,User Story,AUTOSUITE,2019-09-30 12:48:44,,0.0,Add Cursor Management Plugin to Boot2Qt Image,"As a developer, we need to have the cursor management plugin in place so Neptune can use that plugin and get the cursor management integration working.",,"Add Cursor Management Plugin to Boot2Qt Image $end$ As a developer, we need to have the cursor management plugin in place so Neptune can use that plugin and get the cursor management integration working. $acceptance criteria:$",,Bramastyo Harimukti Santoso,Bramastyo Harimukti Santoso,P2: Important,4,,0,0,0,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2019-09-30 12:49:31,Add Cursor Management Plugin to Boot2Qt Image,"As a developer, we need to have the cursor management plugin in place so Neptune can use that plugin and get the cursor management integration working.",,0.0,0.0,0.0,0.0,0.0,"Add Cursor Management Plugin to Boot2Qt Image $end$ As a developer, we need to have the cursor management plugin in place so Neptune can use that plugin and get the cursor management integration working. $acceptance criteria:$",0,0,0,0,0,0,1,0.0,92,22,0.23913,19,0.206522,14,0.152174,14,0.152174,11,0.119565
16,16,AUTOSUITE-1311,User Story,AUTOSUITE,2019-10-21 07:21:00,,0.0,Integrate Alexa App and SDK to Qt Auto image,We need to integrate Alexa App and Alexa SDK to work on our Qt Auto Image. There are some steps needed to make all of them integrated.,,Integrate Alexa App and SDK to Qt Auto image $end$ We need to integrate Alexa App and Alexa SDK to work on our Qt Auto Image. There are some steps needed to make all of them integrated. $acceptance criteria:$,,Bramastyo Harimukti Santoso,Bramastyo Harimukti Santoso,Not Evaluated,7,,1,7,2,1,0.0,0,0,,0.0,1151,7.0,0,0.0,2019-10-21 07:21:00,Integrate Alexa App and SDK to Qt Auto image,We need to integrate Alexa App and Alexa SDK to work on our Qt Auto Image. There are some steps needed to make all of them integrated.,,0.0,0.0,0.0,0.0,0.0,Integrate Alexa App and SDK to Qt Auto image $end$ We need to integrate Alexa App and Alexa SDK to work on our Qt Auto Image. There are some steps needed to make all of them integrated. $acceptance criteria:$,0,0,0,0,0,0,0,0.0,93,22,0.236559,19,0.204301,14,0.150538,14,0.150538,11,0.11828
17,17,AUTOSUITE-1323,User Story,AUTOSUITE,2019-10-29 12:03:08,,0.0,Add a way to shift the Cluster UI up and down within cluster window,"As a user, I want to be able to shift up and down the cluster UI within cluster window since we have a case to demonstrate Neptune and being anchored to the top window. In other case, it is also possible that we show it being centered.",,"Add a way to shift the Cluster UI up and down within cluster window $end$ As a user, I want to be able to shift up and down the cluster UI within cluster window since we have a case to demonstrate Neptune and being anchored to the top window. In other case, it is also possible that we show it being centered. $acceptance criteria:$",,Bramastyo Harimukti Santoso,Bramastyo Harimukti Santoso,Not Evaluated,4,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2019-10-29 12:03:08,Add a way to shift the Cluster UI up and down within cluster window,"As a user, I want to be able to shift up and down the cluster UI within cluster window since we have a case to demonstrate Neptune and being anchored to the top window. In other case, it is also possible that we show it being centered.",,0.0,0.0,0.0,0.0,0.0,"Add a way to shift the Cluster UI up and down within cluster window $end$ As a user, I want to be able to shift up and down the cluster UI within cluster window since we have a case to demonstrate Neptune and being anchored to the top window. In other case, it is also possible that we show it being centered. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,94,22,0.234043,19,0.202128,14,0.148936,14,0.148936,11,0.117021
18,18,AUTOSUITE-1337,User Story,AUTOSUITE,2019-11-13 13:19:32,,0.0,Move all assets from the old git-lfs to the new integrated git-lfs on gerrit,"Since there is a new built-in git-lfs on gerrit, we don't need to use the old separated git-lfs as being used currently. In order to migrate the assets, we need to re-import them to be uploaded to the new git-lfs.",,"Move all assets from the old git-lfs to the new integrated git-lfs on gerrit $end$ Since there is a new built-in git-lfs on gerrit, we don't need to use the old separated git-lfs as being used currently. In order to migrate the assets, we need to re-import them to be uploaded to the new git-lfs. $acceptance criteria:$",,Bramastyo Harimukti Santoso,Bramastyo Harimukti Santoso,Not Evaluated,5,,0,5,0,1,0.0,0,0,,0.0,1151,5.0,0,0.0,2019-11-13 13:19:39,Move all assets from the old git-lfs to the new integrated git-lfs on gerrit,"Since there is a new built-in git-lfs on gerrit, we don't need to use the old separated git-lfs as being used currently. In order to migrate the assets, we need to re-import them to be uploaded to the new git-lfs.",,0.0,0.0,0.0,0.0,0.0,"Move all assets from the old git-lfs to the new integrated git-lfs on gerrit $end$ Since there is a new built-in git-lfs on gerrit, we don't need to use the old separated git-lfs as being used currently. In order to migrate the assets, we need to re-import them to be uploaded to the new git-lfs. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,95,22,0.231579,19,0.2,14,0.147368,14,0.147368,11,0.115789
19,19,AUTOSUITE-1485,Technical task,AUTOSUITE,2020-02-18 09:36:32,,0.0,Fix segfault for Ctrl+C in neptune 3 ui,"# enable Cursor Navigation
 # start neptune from terminal
 # from terminal press Ctrl+C

Segfault will appear
{code:java}
process ./neptune3-ui (14574) crashed 

why: uncaught signal 11 (Segmentation fault)

where: main thread, TID: 14574, pthread ID: 0x7f09b6ed5800

backtrace:
   1: ./neptune3-ui(+0x18c564) [0x5575ad599564]
   2: ./neptune3-ui(+0x18c7f3) [0x5575ad5997f3]
   3: ./neptune3-ui(+0x18adb0) [0x5575ad597db0]
   4: /lib/x86_64-linux-gnu/libpthread.so.0(+0x12890) [0x7f09b2f0e890]
   5: QList<CursorNavigationAttached>::removeOne(CursorNavigationAttached const&) [+0x40]
   6: CursorNavigation::unregisterItem(CursorNavigationAttached) [+0x26]
   7: CursorNavigationAttached::onWindowChanged(QQuickWindow) [+0x98]
   8: /opt/qt/auto/5.14.2/lib/libQt5Core.so.5(+0x2dd2b7) [0x7f09b360b2b7]
   9: QQuickItem::windowChanged(QQuickWindow*) [+0x42]
  10: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
  11: QQuickItemPrivate::derefWindow() [+0x265]
  12: QQuickItemPrivate::derefWindow() [+0x208]
  13: QQuickItemPrivate::derefWindow() [+0x208]
  14: QQuickItemPrivate::derefWindow() [+0x208]
  15: QQuickItemPrivate::derefWindow() [+0x208]
  16: QQuickItemPrivate::derefWindow() [+0x208]
  17: QQuickItemPrivate::derefWindow() [+0x208]
  18: QQuickItemPrivate::derefWindow() [+0x208]
  19: QQuickItemPrivate::derefWindow() [+0x208]
  20: QQuickItemPrivate::derefWindow() [+0x208]
  21: QQuickShaderEffectSource::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x5d]
  22: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
{code}",,"Fix segfault for Ctrl+C in neptune 3 ui $end$ # enable Cursor Navigation
 # start neptune from terminal
 # from terminal press Ctrl+C

Segfault will appear
{code:java}
process ./neptune3-ui (14574) crashed 

why: uncaught signal 11 (Segmentation fault)

where: main thread, TID: 14574, pthread ID: 0x7f09b6ed5800

backtrace:
   1: ./neptune3-ui(+0x18c564) [0x5575ad599564]
   2: ./neptune3-ui(+0x18c7f3) [0x5575ad5997f3]
   3: ./neptune3-ui(+0x18adb0) [0x5575ad597db0]
   4: /lib/x86_64-linux-gnu/libpthread.so.0(+0x12890) [0x7f09b2f0e890]
   5: QList<CursorNavigationAttached>::removeOne(CursorNavigationAttached const&) [+0x40]
   6: CursorNavigation::unregisterItem(CursorNavigationAttached) [+0x26]
   7: CursorNavigationAttached::onWindowChanged(QQuickWindow) [+0x98]
   8: /opt/qt/auto/5.14.2/lib/libQt5Core.so.5(+0x2dd2b7) [0x7f09b360b2b7]
   9: QQuickItem::windowChanged(QQuickWindow*) [+0x42]
  10: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
  11: QQuickItemPrivate::derefWindow() [+0x265]
  12: QQuickItemPrivate::derefWindow() [+0x208]
  13: QQuickItemPrivate::derefWindow() [+0x208]
  14: QQuickItemPrivate::derefWindow() [+0x208]
  15: QQuickItemPrivate::derefWindow() [+0x208]
  16: QQuickItemPrivate::derefWindow() [+0x208]
  17: QQuickItemPrivate::derefWindow() [+0x208]
  18: QQuickItemPrivate::derefWindow() [+0x208]
  19: QQuickItemPrivate::derefWindow() [+0x208]
  20: QQuickItemPrivate::derefWindow() [+0x208]
  21: QQuickShaderEffectSource::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x5d]
  22: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
{code} $acceptance criteria:$",,Egor Nemtsev,Egor Nemtsev,P2: Important,4,,0,0,0,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2020-02-18 09:36:32,Fix segfault for Ctrl+C in neptune 3 ui,"# enable Cursor Navigation
 # start neptune from terminal
 # from terminal press Ctrl+C

Segfault will appear
{code:java}
process ./neptune3-ui (14574) crashed 

why: uncaught signal 11 (Segmentation fault)

where: main thread, TID: 14574, pthread ID: 0x7f09b6ed5800

backtrace:
   1: ./neptune3-ui(+0x18c564) [0x5575ad599564]
   2: ./neptune3-ui(+0x18c7f3) [0x5575ad5997f3]
   3: ./neptune3-ui(+0x18adb0) [0x5575ad597db0]
   4: /lib/x86_64-linux-gnu/libpthread.so.0(+0x12890) [0x7f09b2f0e890]
   5: QList<CursorNavigationAttached>::removeOne(CursorNavigationAttached const&) [+0x40]
   6: CursorNavigation::unregisterItem(CursorNavigationAttached) [+0x26]
   7: CursorNavigationAttached::onWindowChanged(QQuickWindow) [+0x98]
   8: /opt/qt/auto/5.14.2/lib/libQt5Core.so.5(+0x2dd2b7) [0x7f09b360b2b7]
   9: QQuickItem::windowChanged(QQuickWindow*) [+0x42]
  10: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
  11: QQuickItemPrivate::derefWindow() [+0x265]
  12: QQuickItemPrivate::derefWindow() [+0x208]
  13: QQuickItemPrivate::derefWindow() [+0x208]
  14: QQuickItemPrivate::derefWindow() [+0x208]
  15: QQuickItemPrivate::derefWindow() [+0x208]
  16: QQuickItemPrivate::derefWindow() [+0x208]
  17: QQuickItemPrivate::derefWindow() [+0x208]
  18: QQuickItemPrivate::derefWindow() [+0x208]
  19: QQuickItemPrivate::derefWindow() [+0x208]
  20: QQuickItemPrivate::derefWindow() [+0x208]
  21: QQuickShaderEffectSource::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x5d]
  22: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
{code}",,0.0,0.0,0.0,0.0,0.0,"Fix segfault for Ctrl+C in neptune 3 ui $end$ # enable Cursor Navigation
 # start neptune from terminal
 # from terminal press Ctrl+C

Segfault will appear
{code:java}
process ./neptune3-ui (14574) crashed 

why: uncaught signal 11 (Segmentation fault)

where: main thread, TID: 14574, pthread ID: 0x7f09b6ed5800

backtrace:
   1: ./neptune3-ui(+0x18c564) [0x5575ad599564]
   2: ./neptune3-ui(+0x18c7f3) [0x5575ad5997f3]
   3: ./neptune3-ui(+0x18adb0) [0x5575ad597db0]
   4: /lib/x86_64-linux-gnu/libpthread.so.0(+0x12890) [0x7f09b2f0e890]
   5: QList<CursorNavigationAttached>::removeOne(CursorNavigationAttached const&) [+0x40]
   6: CursorNavigation::unregisterItem(CursorNavigationAttached) [+0x26]
   7: CursorNavigationAttached::onWindowChanged(QQuickWindow) [+0x98]
   8: /opt/qt/auto/5.14.2/lib/libQt5Core.so.5(+0x2dd2b7) [0x7f09b360b2b7]
   9: QQuickItem::windowChanged(QQuickWindow*) [+0x42]
  10: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
  11: QQuickItemPrivate::derefWindow() [+0x265]
  12: QQuickItemPrivate::derefWindow() [+0x208]
  13: QQuickItemPrivate::derefWindow() [+0x208]
  14: QQuickItemPrivate::derefWindow() [+0x208]
  15: QQuickItemPrivate::derefWindow() [+0x208]
  16: QQuickItemPrivate::derefWindow() [+0x208]
  17: QQuickItemPrivate::derefWindow() [+0x208]
  18: QQuickItemPrivate::derefWindow() [+0x208]
  19: QQuickItemPrivate::derefWindow() [+0x208]
  20: QQuickItemPrivate::derefWindow() [+0x208]
  21: QQuickShaderEffectSource::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x5d]
  22: QQuickItemPrivate::itemChange(QQuickItem::ItemChange, QQuickItem::ItemChangeData const&) [+0x235]
{code} $acceptance criteria:$",0,0,0,0,0,0,1,0.0,3,1,0.333333,1,0.333333,0,0.0,0,0.0,0,0.0
20,20,AUTOSUITE-19,Suggestion,AUTOSUITE,2016-10-05 11:09:37,,0.0,Document the Single vs. Multi Process differences,"AM tries to provide a similar API between single and multi process mode. Still there are subtle differences in the two modes. We had some confusion during customer discussions when it comes to the differences.

Example would be:
- Properties inside the Window
- IPC behavior
- Singletons
- Maybe more???

I expect it would also be beneficial to document what is happening behind the scenes in these two modes.",,"Document the Single vs. Multi Process differences $end$ AM tries to provide a similar API between single and multi process mode. Still there are subtle differences in the two modes. We had some confusion during customer discussions when it comes to the differences.

Example would be:
- Properties inside the Window
- IPC behavior
- Singletons
- Maybe more???

I expect it would also be beneficial to document what is happening behind the scenes in these two modes. $acceptance criteria:$",,Juergen Bocklage-Ryannel,Juergen Bocklage-Ryannel,Not Evaluated,31,,0,6,0,2,0.0,0,0,,0.0,1151,6.0,0,0.0,2016-11-17 16:19:39,Document the Single vs. Multi Process differences,"AM tries to provide a similar API between single and multi process mode. Still there are subtle differences in the two modes. We had some confusion during customer discussions when it comes to the differences.

Example would be:
- Properties inside the Window
- IPC behavior
- Singletons
- Maybe more???

I expect it would also be beneficial to document what is happening behind the scenes in these two modes.",,0.0,0.0,0.0,0.0,0.0,"Document the Single vs. Multi Process differences $end$ AM tries to provide a similar API between single and multi process mode. Still there are subtle differences in the two modes. We had some confusion during customer discussions when it comes to the differences.

Example would be:
- Properties inside the Window
- IPC behavior
- Singletons
- Maybe more???

I expect it would also be beneficial to document what is happening behind the scenes in these two modes. $acceptance criteria:$",0,0,0,0,0,0,1,1037.17,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,21,AUTOSUITE-21,Task,AUTOSUITE,2016-10-06 16:16:40,,0.0,Provide documentation for the new implementation of the SystemMonitor,"The SystemMonitor has been reworked recently, but not documented yet. Please provide documentation",,"Provide documentation for the new implementation of the SystemMonitor $end$ The SystemMonitor has been reworked recently, but not documented yet. Please provide documentation $acceptance criteria:$",,Vladimir Minenko,Vladimir Minenko,Not Evaluated,15,,0,2,0,3,0.0,0,0,,0.0,1151,2.0,0,0.0,2016-11-17 16:19:51,Provide documentation for the new implementation of the SystemMonitor,"The SystemMonitor has been reworked recently, but not documented yet. Please provide documentation",,0.0,0.0,0.0,0.0,0.0,"Provide documentation for the new implementation of the SystemMonitor $end$ The SystemMonitor has been reworked recently, but not documented yet. Please provide documentation $acceptance criteria:$",0,0,0,0,0,0,1,1008.05,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
22,22,AUTOSUITE-214,User Story,AUTOSUITE,2018-03-08 10:58:47,,0.0,Add exposedRectLeftMargin window property,"The bottom part content in fullscreen in most apps is not related to the content visible in widget state. The designer wants this bottom content to have a fixed width (even though the widget width differs from fullscreen width) and to look like it has a fixed X position (even though the X value of the app animates from 80px in widget states to 0px in fullscreen).

It could be solved by adding a window property (""exposedRectLeftMargin"") so that the app bottom content can have a leftMargin of -exposedRectLeftMargin.",,"Add exposedRectLeftMargin window property $end$ The bottom part content in fullscreen in most apps is not related to the content visible in widget state. The designer wants this bottom content to have a fixed width (even though the widget width differs from fullscreen width) and to look like it has a fixed X position (even though the X value of the app animates from 80px in widget states to 0px in fullscreen).

It could be solved by adding a window property (""exposedRectLeftMargin"") so that the app bottom content can have a leftMargin of -exposedRectLeftMargin. $acceptance criteria:$",,Lukáš Tinkl,Lukáš Tinkl,Not Evaluated,9,,0,2,0,1,0.0,0,0,,0.0,1151,2.0,0,0.0,2018-03-08 10:58:47,Add exposedRectLeftMargin window property,"The bottom part content in fullscreen in most apps is not related to the content visible in widget state. The designer wants this bottom content to have a fixed width (even though the widget width differs from fullscreen width) and to look like it has a fixed X position (even though the X value of the app animates from 80px in widget states to 0px in fullscreen).

It could be solved by adding a window property (""exposedRectLeftMargin"") so that the app bottom content can have a leftMargin of -exposedRectLeftMargin.",,0.0,0.0,0.0,0.0,0.0,"Add exposedRectLeftMargin window property $end$ The bottom part content in fullscreen in most apps is not related to the content visible in widget state. The designer wants this bottom content to have a fixed width (even though the widget width differs from fullscreen width) and to look like it has a fixed X position (even though the X value of the app animates from 80px in widget states to 0px in fullscreen).

It could be solved by adding a window property (""exposedRectLeftMargin"") so that the app bottom content can have a leftMargin of -exposedRectLeftMargin. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
